"Dispatch Number","Dispatch Date","Source Store","Destination Store",Status,"Product Name",Category,Vendor,Barcode,"Unit Price",Quantity
DSP-20260226-6FEC09,"2026-02-26 15:44:05",OFFICE,SHOWROOM,Delivered,"COTTON KURTI - TB1-1 - 44",,"TB1--TATIBARI BARI.COM",N/A,900.00,1
DSP-20260226-645AFA,"2026-02-26 15:13:09",SHOWROOM,OFFICE,Delivered,"Jewellery pearl set - RA1-2",,"RA1--RAJA TRADERS",N/A,"1,350.00",1
DSP-20260226-D21CA7,"2026-02-26 14:56:30",SHOWROOM,OFFICE,Delivered,"JEWELLERY DIAMOND CUT HAND PIECE - 6 - 2.8",,UNKNOWN,N/A,"1,250.00",1
DSP-20260226-978FF5,"2026-02-26 14:51:51",SHOWROOM,OFFICE,Delivered,"JEWELLERY PEARL FINGER PIECE - 1",,UNKNOWN,N/A,"1,800.00",1
DSP-20260226-DD4A4C,"2026-02-26 14:49:05",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-38",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260226-DD4A4C,"2026-02-26 14:49:05",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-38",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260226-BD857F,"2026-02-26 14:46:58",OFFICE,SHOWROOM,Delivered,"Cotton 3Piece - KO1-13",,"KO1--KOLKATA FASHION B.D",N/A,"2,000.00",1
DSP-20260226-BD857F,"2026-02-26 14:46:58",OFFICE,SHOWROOM,Delivered,"Cotton 3Piece - KO1-12",,"KO1--KOLKATA FASHION B.D",N/A,"2,000.00",1
DSP-20260226-BD857F,"2026-02-26 14:46:58",OFFICE,SHOWROOM,Delivered,"Cotton 3Piece - KO1-1",,"KO1--KOLKATA FASHION B.D",N/A,"2,000.00",1
DSP-20260226-524CC6,"2026-02-26 14:39:58",SHOWROOM,OFFICE,Delivered,"MONIPURI SAREE - NI1-10",,"NI1--NINGOL MONIPURI",N/A,"7,300.00",1
DSP-20260226-72F2AD,"2026-02-26 14:36:14",OFFICE,SHOWROOM,Delivered,"DESHIO BEXI COTTON 3PIECE - DE1-7",,"DE1--DESHIO FACTORY",N/A,"1,850.00",1
DSP-20260226-3769BA,"2026-02-26 14:33:46",SHOWROOM,OFFICE,Delivered,"Pearl Handpiece - RA1 - 12",,"RA1--RAJA TRADERS",N/A,600.00,1
DSP-20260226-3769BA,"2026-02-26 14:33:46",SHOWROOM,OFFICE,Delivered,"Pearl Hand Piece - RA1-21",,"RA1--RAJA TRADERS",N/A,600.00,1
DSP-20260226-3769BA,"2026-02-26 14:33:46",SHOWROOM,OFFICE,Delivered,"Pearl handpiece - RA1 - 7",,"RA1--RAJA TRADERS",N/A,600.00,1
DSP-20260226-D604A7,"2026-02-26 14:22:58",SHOWROOM,OFFICE,Delivered,"DESHIO BEXI COTTON 3PIECE - DE1-6",,"DE1--DESHIO FACTORY",N/A,"1,850.00",1
DSP-20260226-D604A7,"2026-02-26 14:22:58",SHOWROOM,OFFICE,Delivered,"DESHIO BEXI COTTON 3PIECE - DE1-6",,"DE1--DESHIO FACTORY",N/A,"1,850.00",1
DSP-20260226-D604A7,"2026-02-26 14:22:58",SHOWROOM,OFFICE,Delivered,"DESHIO BEXI COTTON 3PIECE - DE1-6",,"DE1--DESHIO FACTORY",N/A,"1,850.00",1
DSP-20260226-6AACEE,"2026-02-26 14:21:58",OFFICE,SHOWROOM,Delivered,"PREMIUM CATALOUGE 3PIECE - KO1-1",,"KO1--KOLKATA FASHION B.D",N/A,"2,450.00",1
DSP-20260226-9859EF,"2026-02-26 14:08:26",OFFICE,SHOWROOM,Delivered,"COTTON 3PIECE - FA1-14",,"FA1-FASHION 3PIECE",N/A,"1,650.00",1
DSP-20260226-9859EF,"2026-02-26 14:08:26",OFFICE,SHOWROOM,Delivered,"JAMDANI 3PIECE - TA1-27",,"TA1--TANGAIL SAREE HOUSE",N/A,"1,850.00",1
DSP-20260226-9859EF,"2026-02-26 14:08:26",OFFICE,SHOWROOM,Delivered,"JAMDANI 3PIECE - TA1-27",,"TA1--TANGAIL SAREE HOUSE",N/A,"1,850.00",1
DSP-20260226-1FD57B,"2026-02-26 14:06:19",OFFICE,SHOWROOM,Delivered,"COTTON 3PIECE - FA1-13",,"FA1-FASHION 3PIECE",N/A,"1,650.00",1
DSP-20260226-9AF87D,"2026-02-26 14:04:38",OFFICE,SHOWROOM,Delivered,"Cotton 3Piece - KO1-5",,"KO1--KOLKATA FASHION B.D",N/A,"2,000.00",1
DSP-20260226-9AF87D,"2026-02-26 14:04:38",OFFICE,SHOWROOM,Delivered,"Cotton 3Piece - KO1-2",,"KO1--KOLKATA FASHION B.D",N/A,"2,000.00",1
DSP-20260226-33B015,"2026-02-26 13:55:08",OFFICE,SHOWROOM,Delivered,"DESHIO BEXI COTTON 3PIECE - DE1-5",,"DE1--DESHIO FACTORY",N/A,"1,850.00",1
DSP-20260226-70732A,"2026-02-26 13:52:55",OFFICE,SHOWROOM,Delivered,"COTTON KURTI - TB1-1 - 38",,"TB1--TATIBARI BARI.COM",N/A,900.00,1
DSP-20260226-70732A,"2026-02-26 13:52:55",OFFICE,SHOWROOM,Delivered,"COTTON KURTI - TB1-2 - 38",,"TB1--TATIBARI BARI.COM",N/A,900.00,1
DSP-20260226-EA8407,"2026-02-26 13:46:34",OFFICE,SHOWROOM,Delivered,"COTTON 3PIECE - TB1-1 - 40",,"TB1--TATIBARI BARI.COM",N/A,"2,480.00",1
DSP-20260226-EA8407,"2026-02-26 13:46:34",OFFICE,SHOWROOM,Delivered,"COTTON 3PIECE - TB1-3 - 36",,"TB1--TATIBARI BARI.COM",N/A,"2,480.00",1
DSP-20260226-A6F3C8,"2026-02-26 13:37:15",SHOWROOM,OFFICE,Delivered,"COTTON LAWN 3PIECE - BI-18",,"BI1--BILLAL ENTARPRICE",N/A,"1,150.00",1
DSP-20260226-F53D85,"2026-02-26 13:10:48",SHOWROOM,OFFICE,Delivered,"COTTON BATIK 3PIECE - NU1-37",,NU1--NURJAHAN,N/A,"1,350.00",1
DSP-20260226-662A8D,"2026-02-26 12:58:48",SHOWROOM,OFFICE,Delivered,"JAMDANI 3PIECE - TA1-23",,"TA1--TANGAIL SAREE HOUSE",N/A,"2,250.00",1
DSP-20260226-9072DE,"2026-02-26 12:46:33",SHOWROOM,OFFICE,Delivered,"Pearl handpiece - RA1 - 1",,"RA1--RAJA TRADERS",N/A,"1,150.00",1
DSP-20260226-C51644,"2026-02-26 12:45:31",SHOWROOM,OFFICE,Delivered,"DESHIO BLOCK 3PIECE - DE1-22",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260226-B054B0,"2026-02-26 12:30:34",SHOWROOM,OFFICE,Delivered,"COTTON BATIK 3PIECE - NU1-38",,NU1--NURJAHAN,N/A,"1,350.00",1
DSP-20260226-727CAC,"2026-02-26 12:08:29",SHOWROOM,OFFICE,Delivered,"JAMDANI SAREE - MJ1-40",,"MJ1--MOUSHUMI JAMDANI HOUSE",N/A,"5,850.00",1
DSP-20260226-727CAC,"2026-02-26 12:08:29",SHOWROOM,OFFICE,Delivered,"DESHIO BLOCK 3PIECE - DE1-35",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260226-727CAC,"2026-02-26 12:08:29",SHOWROOM,OFFICE,Delivered,"DESHIO BLOCK 3PIECE - DE1-35",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260226-68EA32,"2026-02-26 11:32:44",OFFICE,SHOWROOM,Delivered,"COTTON LAWN 3PIECE - BI-25",,"BI1--BILLAL ENTARPRICE",N/A,"1,150.00",1
DSP-20260226-68EA32,"2026-02-26 11:32:44",OFFICE,SHOWROOM,Delivered,"COTTON LAWN 3PIECE - BI-25",,"BI1--BILLAL ENTARPRICE",N/A,"1,150.00",1
DSP-20260226-68EA32,"2026-02-26 11:32:44",OFFICE,SHOWROOM,Delivered,"COTTON LAWN 3PIECE - BI-25",,"BI1--BILLAL ENTARPRICE",N/A,"1,150.00",1
DSP-20260225-31A9A8,"2026-02-25 22:01:45",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-18",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260225-31A9A8,"2026-02-25 22:01:45",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-18",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260225-31A9A8,"2026-02-25 22:01:45",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-38",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260225-31A9A8,"2026-02-25 22:01:45",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-38",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260225-DE4196,"2026-02-25 21:49:57",OFFICE,SHOWROOM,Delivered,"CRINKEL HIJAB - DE1-2",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260225-626EF0,"2026-02-25 21:45:14",OFFICE,SHOWROOM,Delivered,"PREMIUM CATALOUGE 3PIECE - KO1-1",,"KO1--KOLKATA FASHION B.D",N/A,"2,450.00",1
DSP-20260225-602885,"2026-02-25 21:10:41",OFFICE,SHOWROOM,Delivered,"SILK BATIK 3PIECE - NU1-33",,NU1--NURJAHAN,N/A,"1,450.00",1
DSP-20260225-602885,"2026-02-25 21:10:41",OFFICE,SHOWROOM,Delivered,"COTTON BATIK SAREE - NU1-15",,NU1--NURJAHAN,N/A,"1,350.00",1
DSP-20260225-370E70,"2026-02-25 20:52:09",OFFICE,SHOWROOM,Delivered,"JAMDANI 3PIECE - TA1-27",,"TA1--TANGAIL SAREE HOUSE",N/A,"1,850.00",1
DSP-20260225-370E70,"2026-02-25 20:52:09",OFFICE,SHOWROOM,Delivered,"COTTON BATIK 3PIECE - NU1-42",,NU1--NURJAHAN,N/A,"1,350.00",1
DSP-20260225-370E70,"2026-02-25 20:52:09",OFFICE,SHOWROOM,Delivered,"COTTON BATIK 3PIECE - NU1-42",,NU1--NURJAHAN,N/A,"1,350.00",1
DSP-20260225-370E70,"2026-02-25 20:52:09",OFFICE,SHOWROOM,Delivered,"COTTON BATIK 3PIECE - NU1-43",,NU1--NURJAHAN,N/A,"1,350.00",1
DSP-20260225-370E70,"2026-02-25 20:52:09",OFFICE,SHOWROOM,Delivered,"COTTON BATIK 3PIECE - NU1-43",,NU1--NURJAHAN,N/A,"1,350.00",1
DSP-20260225-370E70,"2026-02-25 20:52:09",OFFICE,SHOWROOM,Delivered,"COTTON BATIK 3PIECE - NU1-41",,NU1--NURJAHAN,N/A,"1,350.00",1
DSP-20260225-6D8C77,"2026-02-25 20:17:29",OFFICE,SHOWROOM,Delivered,"PREMIUM CATALOUGE 3PIECE - KO1-1",,"KO1--KOLKATA FASHION B.D",N/A,"2,450.00",1
DSP-20260225-0B21E2,"2026-02-25 19:59:17",OFFICE,SHOWROOM,Delivered,"DESHIO CO-ORDS - DE1-2 - 42",,"DE1--DESHIO FACTORY",N/A,"1,500.00",1
DSP-20260225-92CEBF,"2026-02-25 19:57:21",OFFICE,SHOWROOM,Delivered,"COTTON SHIBURI SAREE - NU1 - 4",,NU1--NURJAHAN,N/A,"1,950.00",1
DSP-20260225-92CEBF,"2026-02-25 19:57:21",OFFICE,SHOWROOM,Delivered,"COTTON SHIBURI SAREE - NU1-28",,NU1--NURJAHAN,N/A,"1,950.00",1
DSP-20260225-92CEBF,"2026-02-25 19:57:21",OFFICE,SHOWROOM,Delivered,"COTTON SHIBURI SAREE - NU1-34",,NU1--NURJAHAN,N/A,"1,950.00",1
DSP-20260225-04B540,"2026-02-25 19:57:06",SHOWROOM,OFFICE,Delivered,"Pearl handpiece - RA1 - 1",,"RA1--RAJA TRADERS",N/A,"1,150.00",1
DSP-20260225-CFC5FA,"2026-02-25 19:55:58",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-17",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260225-CFC5FA,"2026-02-25 19:55:58",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-22",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260225-EFBBC3,"2026-02-25 19:54:30",OFFICE,SHOWROOM,Delivered,"JAMDANI SAREE - SU1-98",,"SU1--SUHAIB JAMDANI HOUSE",N/A,"6,800.00",1
DSP-20260225-0F00D6,"2026-02-25 19:44:21",OFFICE,SHOWROOM,Delivered,"JEWELLERY PEARL NECK PIECE - RA1-44",,"RA1--RAJA TRADERS",N/A,"1,150.00",1
DSP-20260225-CA47EF,"2026-02-25 19:31:29",SHOWROOM,OFFICE,Delivered,"JEWELLERY PEARL NECK PIECE - RA1-2",,"RA1--RAJA TRADERS",N/A,"4,500.00",1
DSP-20260225-ECFD03,"2026-02-25 19:27:53",SHOWROOM,OFFICE,Delivered,"Pearl handpiece - RA1 - 7",,"RA1--RAJA TRADERS",N/A,600.00,1
DSP-20260225-00EF76,"2026-02-25 19:24:19",SHOWROOM,OFFICE,Delivered,"Pearl Handpiece - RA1-15",,"RA1--RAJA TRADERS",N/A,580.00,1
DSP-20260225-00EF76,"2026-02-25 19:24:19",SHOWROOM,OFFICE,Delivered,"Pearl Handpiece - RA1-15",,"RA1--RAJA TRADERS",N/A,580.00,1
DSP-20260225-BF0C56,"2026-02-25 18:42:48",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK BLOUSE PIECE - DE1-30",,"DE1--DESHIO FACTORY",N/A,300.00,1
DSP-20260225-BF0C56,"2026-02-25 18:42:48",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK BLOUSE PIECE - DE1-30",,"DE1--DESHIO FACTORY",N/A,300.00,1
DSP-20260225-BF0C56,"2026-02-25 18:42:48",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK BLOUSE PIECE - DE1-29",,"DE1--DESHIO FACTORY",N/A,300.00,1
DSP-20260225-BF0C56,"2026-02-25 18:42:48",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK BLOUSE PIECE - DE1-29",,"DE1--DESHIO FACTORY",N/A,300.00,1
DSP-20260225-48E43A,"2026-02-25 17:53:46",OFFICE,SHOWROOM,Delivered,"JEWELLERY PEARL EAR PIECE - RA1-9",,"RA1--RAJA TRADERS",N/A,750.00,1
DSP-20260225-22FA1E,"2026-02-25 17:50:26",OFFICE,SHOWROOM,Delivered,"JEWELLERY PEARL EAR PIECE - RA1-9",,"RA1--RAJA TRADERS",N/A,750.00,1
DSP-20260225-22FA1E,"2026-02-25 17:50:26",OFFICE,SHOWROOM,Delivered,"JEWELLERY PEARL EAR PIECE - RA1-9",,"RA1--RAJA TRADERS",N/A,750.00,1
DSP-20260225-038E32,"2026-02-25 17:43:58",SHOWROOM,OFFICE,Delivered,"BLOCK COLOURFUL  BEDSHEET - MA1-31",,MA1--MALIHA,N/A,"1,650.00",1
DSP-20260225-5E9632,"2026-02-25 17:17:50",SHOWROOM,OFFICE,Delivered,"Stainless Steel Neckpiece - 15",,UNKNOWN,N/A,400.00,1
DSP-20260225-5D7EF8,"2026-02-25 17:16:32",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-18",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260225-5D7EF8,"2026-02-25 17:16:32",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-1",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260225-5D7EF8,"2026-02-25 17:16:32",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-16",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260225-F0F735,"2026-02-25 16:58:08",SHOWROOM,OFFICE,Delivered,"DESHIO BLOCK 3PIECE - DE1-9",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260225-62A576,"2026-02-25 16:53:18",SHOWROOM,OFFICE,Delivered,"JAMDANI 1PIECE - MJ1-24",,"MJ1--MOUSHUMI JAMDANI HOUSE",N/A,"1,450.00",1
DSP-20260225-1D7871,"2026-02-25 16:42:17",SHOWROOM,OFFICE,Delivered,"COTTON SHIBURI SAREE - NU1-8",,NU1--NURJAHAN,N/A,"1,950.00",1
DSP-20260225-904743,"2026-02-25 16:40:25",OFFICE,SHOWROOM,Delivered,"JAMDANI SAREE - SU1-17",,"SU1--SUHAIB JAMDANI HOUSE",N/A,"9,500.00",1
DSP-20260225-2BF04A,"2026-02-25 16:32:55",SHOWROOM,OFFICE,Delivered,"COTTON TONTUJ SAREE - TA1-22",,"TA1--TANGAIL SAREE HOUSE",N/A,"1,650.00",1
DSP-20260225-9A4362,"2026-02-25 16:17:40",OFFICE,SHOWROOM,Delivered,"Pearl Handpiece - RA1-20",,"RA1--RAJA TRADERS",N/A,"1,150.00",1
DSP-20260225-427557,"2026-02-25 16:02:41",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-37",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260225-427557,"2026-02-25 16:02:41",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-37",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260225-427557,"2026-02-25 16:02:41",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-37",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260225-5A78B9,"2026-02-25 15:56:57",SHOWROOM,OFFICE,Delivered,"MONIPURI SAREE  - AN1-6",,"AN1--ANIS FACTORY",N/A,"1,550.00",1
DSP-20260225-5A78B9,"2026-02-25 15:56:57",SHOWROOM,OFFICE,Delivered,"MONIPURI SAREE - AN1-55",,"AN1--ANIS FACTORY",N/A,"1,550.00",1
DSP-20260225-2E1842,"2026-02-25 15:56:02",OFFICE,SHOWROOM,Delivered,"MONIPURI SAREE  - AN1-6",,"AN1--ANIS FACTORY",N/A,"1,550.00",1
DSP-20260225-2E1842,"2026-02-25 15:56:02",OFFICE,SHOWROOM,Delivered,"MONIPURI SAREE - AN1-55",,"AN1--ANIS FACTORY",N/A,"1,550.00",1
DSP-20260225-4661CF,"2026-02-25 15:54:06",SHOWROOM,OFFICE,Delivered,"MONIPURI SAREE - AN1-38",,"AN1--ANIS FACTORY",N/A,"1,550.00",1
DSP-20260225-4661CF,"2026-02-25 15:54:06",SHOWROOM,OFFICE,Delivered,"MONIPURI SAREE - AN1-27",,"AN1--ANIS FACTORY",N/A,"1,550.00",1
DSP-20260225-4661CF,"2026-02-25 15:54:06",SHOWROOM,OFFICE,Delivered,"MONIPURI SAREE - AN1-26",,"AN1--ANIS FACTORY",N/A,"1,550.00",1
DSP-20260225-016EB7,"2026-02-25 15:51:55",SHOWROOM,OFFICE,Delivered,"COTTON SHIBURI SAREE - NU1-8",,NU1--NURJAHAN,N/A,"1,950.00",1
DSP-20260225-AB64B8,"2026-02-25 15:34:02",OFFICE,SHOWROOM,Delivered,"COTTON LAWN 3PIECE - BI-30",,"BI1--BILLAL ENTARPRICE",N/A,"1,150.00",1
DSP-20260225-2EB91D,"2026-02-25 15:33:40",SHOWROOM,OFFICE,Delivered,"JAMDANI SAREE - JU1-32",,"JU1--JUYEL JAMDANI HOUSE",N/A,"3,050.00",1
DSP-20260225-2EB91D,"2026-02-25 15:33:40",SHOWROOM,OFFICE,Delivered,"JAMDANI SAREE - JU1-31",,"JU1--JUYEL JAMDANI HOUSE",N/A,"3,050.00",1
DSP-20260225-CCD52A,"2026-02-25 15:27:15",SHOWROOM,OFFICE,Delivered,"MONIPURI SAREE  - AN1-6",,"AN1--ANIS FACTORY",N/A,"1,550.00",1
DSP-20260225-F6A6DD,"2026-02-25 15:09:44",SHOWROOM,OFFICE,Delivered,"MONIPURI SAREE - AN1-34",,"AN1--ANIS FACTORY",N/A,"1,550.00",1
DSP-20260225-EFB047,"2026-02-25 14:55:16",SHOWROOM,OFFICE,Delivered,"COTTON JAMDANI 3PIECE - TA1-25",,"TA1--TANGAIL SAREE HOUSE",N/A,"1,650.00",1
DSP-20260225-47F8CF,"2026-02-25 14:44:11",OFFICE,SHOWROOM,Delivered,"COTTON 3PIECE - FA1-10",,"FA1-FASHION 3PIECE",N/A,"1,650.00",1
DSP-20260225-D61340,"2026-02-25 14:42:56",OFFICE,SHOWROOM,Delivered,"Ready Men's Panjabi - BE1-2 - 42",,"BE1--BIRDS EYE FASHION",N/A,"2,890.00",1
DSP-20260225-383385,"2026-02-25 14:39:21",SHOWROOM,OFFICE,Delivered,"Pearl Handpiece - RA1-20",,"RA1--RAJA TRADERS",N/A,"1,150.00",1
DSP-20260225-383385,"2026-02-25 14:39:21",SHOWROOM,OFFICE,Delivered,"JEWELLERY DIAMOND CUT NECKPIECE - 32",,UNKNOWN,N/A,"2,750.00",1
DSP-20260225-C87CA5,"2026-02-25 14:21:39",OFFICE,SHOWROOM,Delivered,"JAMDANI SAREE - SU1-100",,"SU1--SUHAIB JAMDANI HOUSE",N/A,"6,800.00",1
DSP-20260225-2D0C54,"2026-02-25 14:20:38",OFFICE,SHOWROOM,Delivered,"JEWELLERY PEARL EAR PIECE - RA1-10",,"RA1--RAJA TRADERS",N/A,950.00,1
DSP-20260225-842E3E,"2026-02-25 14:16:09",OFFICE,SHOWROOM,Delivered,"COTTON SHIBURI SAREE - NU1-8",,NU1--NURJAHAN,N/A,"1,950.00",1
DSP-20260225-CA2454,"2026-02-25 14:15:35",SHOWROOM,OFFICE,Delivered,"COTTON TONTUJ SAREE - TA1-39",,"TA1--TANGAIL SAREE HOUSE",N/A,"1,650.00",1
DSP-20260225-4707B7,"2026-02-25 14:07:58",SHOWROOM,OFFICE,Delivered,"Stainless Steel Handpiece - 30",,UNKNOWN,N/A,470.00,1
DSP-20260225-1385AA,"2026-02-25 14:05:36",OFFICE,SHOWROOM,Delivered,"DESHIO BEXI COTTON 3PIECE - DE1-6",,"DE1--DESHIO FACTORY",N/A,"1,850.00",1
DSP-20260225-1385AA,"2026-02-25 14:05:36",OFFICE,SHOWROOM,Delivered,"DESHIO BEXI COTTON 3PIECE - DE1-5",,"DE1--DESHIO FACTORY",N/A,"1,850.00",1
DSP-20260225-1385AA,"2026-02-25 14:05:36",OFFICE,SHOWROOM,Delivered,"DESHIO BEXI COTTON 3PIECE - DE1-5",,"DE1--DESHIO FACTORY",N/A,"1,850.00",1
DSP-20260225-F7240C,"2026-02-25 14:03:34",OFFICE,SHOWROOM,Delivered,"DESHIO BEXI COTTON 3PIECE - DE1-5",,"DE1--DESHIO FACTORY",N/A,"1,850.00",1
DSP-20260225-F7240C,"2026-02-25 14:03:34",OFFICE,SHOWROOM,Delivered,"DESHIO BEXI COTTON 3PIECE - DE1-5",,"DE1--DESHIO FACTORY",N/A,"1,850.00",1
DSP-20260225-F7240C,"2026-02-25 14:03:34",OFFICE,SHOWROOM,Delivered,"DESHIO BEXI COTTON 3PIECE - DE1-6",,"DE1--DESHIO FACTORY",N/A,"1,850.00",1
DSP-20260225-1D81FB,"2026-02-25 13:58:05",OFFICE,SHOWROOM,Delivered,"HATER KAJER 3PIECE - NU1-40",,NU1--NURJAHAN,N/A,"1,650.00",1
DSP-20260225-1D81FB,"2026-02-25 13:58:05",OFFICE,SHOWROOM,Delivered,"HATER KAJER 3PIECE - NU1-41",,NU1--NURJAHAN,N/A,"1,650.00",1
DSP-20260225-997F71,"2026-02-25 13:55:22",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-37",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260225-997F71,"2026-02-25 13:55:22",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-37",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260225-4148D0,"2026-02-25 13:54:09",OFFICE,SHOWROOM,Delivered,"HATER KAJER 3PIECE - NU1-42",,NU1--NURJAHAN,N/A,"1,650.00",1
DSP-20260225-4148D0,"2026-02-25 13:54:09",OFFICE,SHOWROOM,Delivered,"HATER KAJER 3PIECE - NU1-43",,NU1--NURJAHAN,N/A,"1,650.00",1
DSP-20260225-DC08C8,"2026-02-25 13:48:30",OFFICE,SHOWROOM,Delivered,"DESHIO BEXI COTTON 3PIECE - DE1-6",,"DE1--DESHIO FACTORY",N/A,"1,850.00",1
DSP-20260225-17C33F,"2026-02-25 13:44:53",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-16",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260225-17C33F,"2026-02-25 13:44:53",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-16",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260225-17C33F,"2026-02-25 13:44:53",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-17",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260225-17C33F,"2026-02-25 13:44:53",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-17",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260225-993B4A,"2026-02-25 13:43:47",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-35",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260225-993B4A,"2026-02-25 13:43:47",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-35",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260225-993B4A,"2026-02-25 13:43:47",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE -DE1-25",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260225-4A645C,"2026-02-25 13:42:50",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE-DE1-26",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260225-4A645C,"2026-02-25 13:42:50",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE-DE1-26",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260225-4A645C,"2026-02-25 13:42:50",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-35",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260225-8FEBDD,"2026-02-25 13:36:39",SHOWROOM,OFFICE,Delivered,"COTTON BATIK 3PIECE - NU1-34",,NU1--NURJAHAN,N/A,"1,350.00",1
DSP-20260225-480254,"2026-02-25 13:30:10",SHOWROOM,OFFICE,Delivered,"JAMDANI HALFSILK 3PIECE - TA1-1",,"TA1--TANGAIL SAREE HOUSE",N/A,"2,250.00",1
DSP-20260225-480254,"2026-02-25 13:30:10",SHOWROOM,OFFICE,Delivered,"JAMDANI HALFSILK 3PIECE - TA1-1",,"TA1--TANGAIL SAREE HOUSE",N/A,"2,250.00",1
DSP-20260225-CF47BD,"2026-02-25 13:05:07",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-37",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260225-10C210,"2026-02-25 13:01:06",SHOWROOM,OFFICE,Delivered,"COTTON SHIBURI SAREE - NU1-30",,NU1--NURJAHAN,N/A,"1,950.00",1
DSP-20260225-058849,"2026-02-25 12:59:47",SHOWROOM,OFFICE,Delivered,"COTTON SHIBURI SAREE - NU1-6",,NU1--NURJAHAN,N/A,"1,950.00",1
